Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,Salida,,,,,
1,-5.152572377,-1.180681409,-1.616819781,-0.8345993327,-0.691508364,-3.837649788,-2.699160214,0,,,,,
0,-3.084970413,-5.424895073,-2.109245125,-4.220410156,-2.299270478,-4.933264319,-2.76607394,0,,,,,
0,-2.407311974,-3.261916146,-4.23685327,-5.268754476,-4.285941541,-4.930120619,-5.50878231,0,,,,,
1,-4.600862056,-2.009614531,-1.821277506,-2.586921616,-0.2335064811,-2.535081652,5.250086099,0,,,,,
1,-0.5681979997,-1.425036969,-0.5012325791,-3.208570189,-4.371494316,-1.878836774,0.823182516,0,,,,,
1,-3.8783018,-5.27622119,-0.3428054752,-4.322029363,-0.1385268749,-2.896366481,-5.954314357,0,,,,,
1,-0.5832554772,-0.1934279301,-0.5996648958,-0.8277806979,-3.398401521,-3.774091909,-4.767828439,0,,,,,
0,-4.520928229,-5.663477589,-0.1717591055,-1.354949115,-4.998212341,-4.180615877,3.313786688,0,,,,,
1,-1.233856835,-5.614098051,-2.184004552,-5.072547606,-2.531252697,-2.443481825,5.02661032,0,,,,,
0,-1.37250502,-1.843158167,-1.356446191,-0.6368669991,-1.027447768,-4.586672043,-5.453512004,0,,,,,
1,-0.5980559539,-1.944250006,-4.745649133,-0.9028093053,-0.3422752029,-3.409395443,-5.962803665,0,,,,,
1,-0.01101739802,-3.113780678,-3.822858251,-4.90884171,-5.357073364,-2.961298328,-1.620195136,0,,,,,
1,-5.73313329,-1.398394179,-3.825279715,-4.357716427,-5.288193963,-1.803000872,-5.36364025,0,,,,,
0,-3.750520733,-4.937872227,-3.871502926,-5.671205255,-1.153723612,-5.257317388,5.02307615,0,,,,,
1,-0.2133633823,-3.267425497,-3.225663348,-2.278729244,-5.611104986,-1.829738795,5.578605751,0,,,,,
1,-4.982571032,-4.164467915,-2.59759236,-5.191801856,-3.7779195,-2.254897135,-4.600684175,0,,,,,
1,-2.994389324,-2.85183876,-5.243499117,-3.734861545,-2.266020546,-4.907576824,-0.9276363877,0,,,,,
1,-4.888178476,-2.268790667,-3.971496077,-5.451275523,-0.3331957522,-4.410564608,3.317167005,0,,,,,
1,-3.340230667,-2.052979365,-5.677475234,-4.912139037,-3.915676847,-4.541052447,-1.365073615,0,,,,,
0,-0.4005426745,-5.323902542,-2.478952072,-4.887957954,-1.205426379,-2.358003975,6.635030863,0,,,,,
0,-4.385239699,-2.345812844,-4.310770166,-2.747079022,-3.272350606,-4.571462743,1.656773329,0,,,,,
0,-3.26456651,-4.056560482,-3.63293434,-0.5037944012,-1.229192746,-2.40678298,-5.999353321,0,,,,,
0,-1.709439047,-2.729368808,-2.811904725,-0.7786650823,-3.53810712,-5.814798446,0.1065448315,0,,,,,
0,-0.4145632187,-4.15308286,-0.1735839285,-0.3117636741,-3.648411043,-3.519494165,-3.514247221,0,,,,,
0,-0.9380768929,-1.702746792,-1.366155005,-3.297437256,-4.178681973,-0.483266642,1.183381112,0,,,,,
0,-4.049442014,-4.37430094,-2.166086853,-3.267026254,-2.042396824,-5.816098962,-3.989941374,0,,,,,
0,-0.442152965,-1.434642453,-5.304474514,-2.16476213,-1.732445372,-3.995894977,5.053256987,0,,,,,
1,-2.379810418,-2.799728934,-2.732700664,-1.270738277,-1.259034873,-4.042737916,6.679990223,0,,,,,
0,-1.91662446,-5.647798908,-5.600113191,-1.611718427,-3.268244652,-0.5269419834,-2.981930877,0,,,,,
0,-4.953195517,-3.075064382,-5.517694749,-3.471276113,-4.631218566,-2.154168334,-3.532379152,0,,,,,
0,-0.6532929878,-5.599954738,-4.347736401,-0.1002057719,-4.993806572,-3.304092009,3.832028036,0,,,,,
1,-5.788350611,-1.578682999,-0.4182224577,-3.141257213,-4.065721004,-3.337100095,-0.4702774848,0,,,,,
1,-0.5005793458,-0.4238392589,-2.031970776,-5.329545554,-3.807491443,-4.008949445,-1.485351599,0,,,,,
0,-1.493284873,-3.95861335,-2.720052293,-4.34596691,-3.369197003,-5.940835254,-2.984382003,0,,,,,
0,-3.297872559,-3.677973667,-4.9938703,-2.618940892,-5.869036372,-4.470654231,3.37225284,0,,,,,
1,-2.262159593,-4.862783121,-5.381657778,-2.60488413,-5.660149984,-3.391113792,-4.371215006,0,,,,,
0,-5.986545759,-4.470622115,-0.104995005,-2.269434695,-5.72124601,-1.595848981,1.333182382,0,,,,,
0,-2.096028068,-0.6403692634,-4.279929211,-0.9302713053,-4.719035762,-0.5793226776,-0.721885269,0,,,,,
0,-0.02747195742,-4.332675107,-2.840633387,-3.521469954,-2.191959892,-5.569284176,-1.227700296,0,,,,,
0,-5.701033396,-2.648657015,-0.4542921763,-4.797082872,-1.058831684,-1.268121051,5.761189939,0,,,,,
1,-5.538666095,-2.733766085,-3.130421671,-2.854615132,-1.529857107,-4.134448246,-2.761867917,0,,,,,
1,-1.774175363,-4.047707787,-3.006395642,-1.975643588,-0.09254381253,-0.5440359576,6.038559601,0,,,,,
1,-0.140007967,-5.825033687,-5.246290236,-1.411543151,-1.445374901,-4.561364332,-4.264909475,0,,,,,
0,-5.772161595,-3.538725302,-3.589884975,-3.191053999,-3.171435673,-3.850141654,-1.146939551,0,,,,,
0,-4.281626305,-3.722960097,-0.1726124587,-2.476815321,-3.04909979,-2.103551283,0.1313831429,0,,,,,
0,-4.698778429,-4.832648997,-2.178775118,-2.411536764,-2.191971583,-2.347062746,0.3839457031,0,,,,,
1,-0.461005785,-5.961203093,-5.660763369,-1.703556115,-3.5101283,-0.2407993439,1.881971352,0,,,,,
0,-3.813265347,-5.324113352,-0.6652597784,-4.576912261,-0.7813163594,-0.4672691579,6.557720425,0,,,,,
1,-2.312038047,-1.531673712,-1.962410761,-5.474642151,-3.980020304,-2.492343316,3.440458214,0,,,,,
1,-1.668532779,-5.245430686,-4.814664693,-2.750095024,-2.951013653,-5.847022409,-5.584189535,0,,,,,
1,-0.2486900171,-4.345916795,-0.5009187186,-3.854765441,-1.68884468,-4.473009011,-2.306903401,0,,,,,
0,-3.607889323,-4.683141527,-5.469928637,-2.530455802,-3.63848451,-0.5779843875,0.5068368815,0,,,,,
1,-3.171597473,-2.792576597,-1.58472143,-4.771664169,-2.636438457,-3.895492026,-1.465050769,0,,,,,
1,-5.090987365,-5.650457214,-5.553251225,-2.371670456,-1.773099724,-0.2890356811,-3.834534945,0,,,,,
0,-1.128391491,-4.764049298,-3.427635308,-2.768200064,-0.7281810496,-4.045951579,-0.2809555173,0,,,,,
1,-4.669690832,-1.006595824,-0.09320309298,-2.746370938,-2.391651636,-5.440437302,0.3913683337,0,,,,,
0,-5.986870984,-5.453854773,-0.2393546348,-2.916858277,-1.952401545,-1.809160182,-5.415563205,0,,,,,
1,-0.9978024563,-1.364677316,-4.27099506,-0.3006453299,-1.810497666,-2.051283441,-3.924546501,0,,,,,
0,-5.643992914,-2.787544006,-5.161111395,-5.157976434,-5.468838299,-4.488449669,5.792362617,0,,,,,
0,-5.772382826,-4.084078095,-4.186123401,-5.817876373,-0.6939136803,-3.285968741,-2.145556888,0,,,,,
1,-5.846081066,-0.4716636961,-5.811259101,-0.6166924882,-1.360526415,-1.945294684,3.19890119,0,,,,,
1,-1.140580147,-0.9185738041,-5.765160258,-0.5502275719,-2.000227657,-4.921871313,-3.178651847,0,,,,,
1,-1.825444767,-3.903243047,-2.008713298,-2.628618753,-4.526986629,-2.112547056,-1.760774024,0,,,,,
1,-5.093363527,-5.845392472,-5.095975651,-0.2385323914,-1.996145669,-2.133925527,2.684135957,0,,,,,
0,-2.572838369,-2.203066715,-1.947406486,-2.783790317,-1.794871351,-3.11379861,4.307864163,0,,,,,
0,-4.464700735,-2.871637731,-2.475642475,-1.115639803,-2.341818881,-5.259530614,-3.652397943,0,,,,,
1,-4.861738939,-3.009548481,-4.02660538,-4.873938738,-4.314247927,-0.5721409069,2.550373919,0,,,,,
1,-4.462007881,-4.077143484,-1.223167741,-1.432219107,-2.543236441,-0.641169768,5.987485198,0,,,,,
1,-4.690417812,-2.111982538,-4.312797433,-2.481856065,-2.878747079,-4.833485714,-6.962768167,0,,,,,
0,-1.906068362,-4.557449065,-3.35707948,-0.1374376905,-3.277534235,-3.423065917,5.778284325,0,,,,,
1,-1.23815211,-4.306298864,-5.072379671,-1.779049372,-3.995925412,-2.089715233,1.616980246,0,,,,,
0,-4.958093549,-3.807509714,-3.413803558,-3.464141721,-2.000927408,-4.660589482,-4.092059813,0,,,,,
1,-1.067871967,-2.667902174,-1.467328601,-1.250345374,-0.1087052626,-4.813082718,-1.166955225,0,,,,,
1,-1.469703862,-1.358302816,-2.111322524,-5.930568995,-0.8778478747,-5.807397002,-2.661862695,0,,,,,
0,-4.045058096,-2.352761715,-0.3509557796,-2.791165866,-4.728783996,-3.946642427,3.471091206,0,,,,,
0,-3.351903179,-2.981495917,-1.276415047,-5.719119006,-3.615204098,-0.7003905915,-2.983205026,0,,,,,
1,-1.261049778,-1.563433803,-0.3985849322,-2.825219749,-5.680838629,-1.252967876,-0.240921806,0,,,,,
0,-4.939717145,-0.5956951389,-0.9950069266,-3.29022332,-3.933682102,-1.628544196,0.5815001356,0,,,,,
1,-2.893157761,-3.353224802,-2.860130518,-5.530989335,-3.900357718,-4.550227844,3.491750514,0,,,,,
1,-3.71516795,-5.614880047,-4.04800874,-0.9833908486,-2.731940474,-5.879981319,-5.234976806,0,,,,,
0,-1.767417095,-2.862094456,-3.763019562,-1.524051968,-5.714476898,-0.8968161444,-3.239533372,0,,,,,
0,-5.217349249,-2.400925088,-1.698181052,-4.412528623,-1.222190167,-0.6959739813,-1.923746441,0,,,,,
0,-1.266584344,-5.608308616,-3.795334245,-5.356673986,-0.1714990057,-2.162434876,0.2469214394,0,,,,,
0,-4.03120984,-1.977539357,-3.542828192,-0.3027076535,-1.971815112,-4.80885708,-0.6747140361,0,,,,,
0,-5.823463348,-4.792193903,-4.879436009,-0.9947347772,-2.221385773,-3.829878545,2.738262635,0,,,,,
1,-4.837497926,-2.479566254,-3.077734081,-4.066710346,-0.4547223016,-1.618344032,-1.772943953,0,,,,,
0,-2.841017185,-2.502830927,-3.375383454,-3.086647935,-4.442677196,-1.121063599,-6.462211936,0,,,,,
0,-1.463388829,-0.8658746823,-2.257055279,-3.082564385,-5.594389625,-2.99205267,-1.215256326,0,,,,,
1,-2.667441988,-4.70614001,-3.144204212,-1.70709252,-1.69565146,-3.987225325,5.5200719,0,,,,,
1,-3.304418965,-1.0846311,-3.66371214,-3.425457177,-1.974013685,-4.887880711,-4.85326029,0,,,,,
0,-0.1786741541,-5.247818481,-2.71231932,-4.325884129,-5.272405102,-5.304046345,-6.203983876,0,,,,,
1,-0.5732800588,-0.6696458359,-0.7140417923,-4.966096263,-4.145684386,-4.50944706,-2.032334006,0,,,,,
1,-2.858202687,-4.837045061,-0.1572249092,-3.96580928,-3.990578494,-0.5509637727,4.23964849,0,,,,,
0,-1.284146222,-4.355875335,-4.487515767,-1.311930163,-0.5726120261,-5.559370281,-2.603146839,0,,,,,
0,-3.505849497,-3.525094684,-2.918784592,-3.202614862,-2.393085147,-2.471474885,-0.2439717976,0,,,,,
1,-3.883876382,-4.450691556,-3.017613044,-0.1913777496,-1.635583462,-4.246491406,0.1726890261,0,,,,,
0,-2.662956744,-1.566121915,-1.351295555,-3.981258122,-2.394134845,-3.640173327,-4.746444908,0,,,,,
1,-5.924577233,-0.596878529,-2.978447399,-5.835098644,-1.236087229,-2.60206276,1.017944315,0,,,,,
1,-1.851527196,-1.677760315,-5.625813543,-1.648934328,-5.785563095,-2.008000172,6.283334683,0,,,,,
0,-1.778560069,-4.989726225,-1.465475813,-0.5226473966,-5.494970214,-5.650776367,-5.197067104,0,,,,,
1,-5.21296029,-1.955036553,-3.665241228,-1.172055307,-4.053741052,-1.991102102,-3.474256644,0,,,,,
0,-3.294145574,-4.847291648,-3.369107468,-4.609905289,-2.4826672,-3.196661738,-0.4427142603,0,,,,,
0,-0.7975228358,-1.458843348,-1.052394877,-5.029254723,-1.118717166,-0.9503161796,-5.613549363,0,,,,,
1,-4.903579647,-1.532688974,-1.190834835,-0.06932618803,-1.737618257,-5.232260878,-5.751955916,0,,,,,
0,-0.676301802,-0.6871154034,-0.4529346368,-5.689459167,-5.324536452,-2.418027336,-5.598869659,0,,,,,
1,-4.946531137,-5.074954678,-5.470734056,-5.065136289,-4.175600942,-1.905014438,-3.223646381,0,,,,,
1,-2.011593692,-2.003409991,-1.665720225,-3.355158581,-5.734529725,-1.880588593,6.77390816,0,,,,,
0,-3.290341507,-3.709968997,-0.8879487965,-1.622607652,-4.548552943,-4.514959455,2.445599601,0,,,,,
1,-0.6112525126,-5.570107185,-0.6761668938,-2.039096721,-2.732642607,-5.647110908,-2.133010737,0,,,,,
1,-0.8919577577,-0.8114641496,-5.436740251,-4.919815712,-5.77576742,-0.7171178608,6.382481961,0,,,,,
0,-3.895004793,-4.876507945,-1.847638403,-2.843834855,-3.562255786,-4.776891042,-1.160641909,0,,,,,
0,-3.313943504,-1.190234409,-0.8265404971,-2.691866778,-1.43885098,-5.574412838,-0.6948471093,0,,,,,
0,-0.3319628874,-3.411060845,-0.3892175559,-3.269924862,-1.866403632,-1.206561575,2.766204466,0,,,,,
1,-3.04528492,-0.2552121899,-3.636423478,-5.208440311,-5.429837758,-0.9886206937,5.478724765,0,,,,,
0,-1.425151236,-0.180457451,-5.688510363,-5.529990368,-4.287543468,-3.965981203,-3.333254776,0,,,,,
0,-3.996078195,-0.1155675518,-1.510734489,-2.902168655,-0.4966610173,-1.018367621,1.621578669,0,,,,,
0,-0.05068764262,-1.060802488,-0.1869300713,-1.70381822,-4.964096088,-2.676468333,1.979176278,0,,,,,
1,-5.757319334,-2.817917305,-3.781103288,-5.806440677,-4.363636869,-3.452129257,6.463062861,0,,,,,
1,-1.852010608,-4.720210117,-1.674397914,-2.097895071,-2.65365996,-3.652075131,-1.45598381,0,,,,,
1,-0.2536733685,-5.986139732,-4.790506588,-3.879752725,-5.495602143,-3.587745023,-1.764785743,0,,,,,
1,-4.337169589,-0.3414837326,-5.536116914,-2.561724085,-5.436186553,-1.420780592,-4.668607886,0,,,,,
1,-1.018559283,-5.854235345,-3.981791326,-3.119877227,-0.7112672515,-2.477313107,-0.1672910245,0,,,,,
0,-5.724433148,-5.824761429,-4.897315251,-5.961050682,-2.952332621,-4.957677758,0.5578135326,0,,,,,
0,-3.889462374,-4.190755403,-0.3775060918,-5.574529059,-5.34463993,-0.7612025174,-6.98532838,0,,,,,
0,-0.786335604,-0.6957196138,-4.862195729,-2.463940511,-4.193852347,-1.092081836,-3.088580086,0,,,,,
0,-3.293925331,-2.77916266,-0.5109052771,-0.02757148444,-0.02801875109,-1.158058738,-4.238634441,0,,,,,
1,-5.318582244,-3.155936819,-4.221137207,-4.731865794,-0.1111478436,-5.688974111,-3.886913542,0,,,,,
0,-0.8370467165,-2.734252789,-0.2425535695,-3.407339868,-2.188039203,-0.7793717945,-2.255955632,0,,,,,
0,-5.190036666,-1.179947852,-1.239105483,-3.542739925,-0.433189874,-0.3970431094,-0.4006888914,0,,,,,
1,-3.632944387,-0.5846344114,-0.7705071649,-5.189624739,-2.599131451,-0.9597362379,5.416906244,0,,,,,
0,-1.456190867,-1.763258943,-5.637676355,-1.652673281,-4.412928147,-3.608810835,5.680535401,0,,,,,
0,-2.930956116,-2.983971377,-5.889115965,-0.6150267241,-4.910058973,-4.124206886,-1.810408043,0,,,,,
0,-4.547204747,-3.017813726,-1.990749629,-1.365304158,-2.106299386,-2.026738888,2.908133804,0,,,,,
1,-4.502319824,-2.374974052,-3.286083633,-2.363589809,-1.847065148,-3.116016174,-4.225939787,0,,,,,
1,-2.654731198,-2.745062502,-0.1084360444,-4.072443791,-5.220061351,-2.534873236,2.721295135,0,,,,,
0,-5.771713573,-0.3652755845,-5.925628004,-3.808186954,-3.496680897,-4.664779563,-1.498150638,0,,,,,
0,-1.299505659,-3.651621936,-3.526489637,-3.933732213,-1.276269575,-2.691371531,-5.268404891,0,,,,,
0,-1.016858129,-4.400661809,-5.187976047,-0.2484383847,-4.057094063,-5.212618713,-5.848718374,0,,,,,
0,-1.455075338,-2.421539139,-0.1775847506,-2.790632235,-4.763365504,-4.219306478,-5.427762181,0,,,,,
0,-0.97697342,-3.190474166,-2.869653808,-4.824911666,-5.005851372,-3.073333282,-6.322533279,0,,,,,
1,-2.516336572,-0.9511956922,-3.041533278,-2.586742635,-4.172971419,-1.953370968,-1.731558153,0,,,,,
0,-1.180314241,-5.751269236,-0.182232966,-2.486908401,-5.20476255,-1.074875009,-5.136894976,0,,,,,
1,-3.654777684,-4.484975115,-2.70081823,-4.170732361,-5.610748575,-5.578736886,-4.903227925,0,,,,,
0,-1.272433873,-1.526379746,-0.1385736411,-2.568769127,-2.218471775,-4.884438295,-4.939061057,0,,,,,
0,-0.2138426526,-2.109843265,-2.185461415,-4.704618991,-2.030533365,-2.616328228,0.2595638757,0,,,,,
1,-0.9198793205,-2.07134608,-3.828871523,-0.2388138536,-5.429021484,-5.337045909,6.228889775,0,,,,,
1,-5.55671763,-0.2860870816,-1.232943717,-2.391322655,-3.355655484,-2.610412352,-4.885010801,0,,,,,
0,-3.340408052,-4.883225472,-4.444730396,-4.960829806,-4.144683106,-4.83568866,3.80975122,0,,,,,
0,-4.827523432,-3.696557949,-2.168589252,-3.964930625,-1.385379574,-2.399763132,-2.2735363,0,,,,,
1,-3.846752939,-4.267545081,-4.678323114,-5.661467722,-2.491711794,-0.1239738656,-6.284029082,0,,,,,
0,-1.173518618,-1.873065742,-2.604257246,-5.061653813,-2.389096026,-1.131016408,-4.976502694,0,,,,,
1,-1.999694859,-2.701688498,-2.007788385,-2.86362489,-1.083869603,-3.930535801,1.877323664,0,,,,,
1,-5.096953542,-3.132062392,-5.236375311,-5.011611268,-2.945801447,-5.6613432,-2.360017696,0,,,,,
0,-5.960526037,-1.66133945,-0.4461807785,-1.21849247,-3.52746779,-3.179826503,4.219837913,0,,,,,
1,-2.69789253,-5.481706935,-2.982088152,-1.102156513,-5.061909671,-2.389598959,5.599266326,0,,,,,
1,-5.097702405,-3.425364183,-4.363430362,-5.049588961,-2.15224566,-4.272578461,-6.613508148,0,,,,,
1,-5.144158849,-0.04385778521,-4.04667268,-1.344088671,-0.9501676045,-1.208844011,5.375911259,0,,,,,
0,-4.846947371,-3.529310117,-3.49227579,-4.104985096,-4.228085574,-4.504448832,3.396078872,0,,,,,
1,-2.907858437,-4.57083681,-1.339240783,-1.747643281,-2.805841952,-0.4150226266,-2.246706217,0,,,,,
1,-2.584654965,-2.333197291,-2.135460268,-0.5977576317,-3.878891626,-2.595909693,-6.727869007,0,,,,,
0,-3.054271553,-1.942049388,-1.993259409,-2.546332959,-5.221086458,-5.193873392,3.42935425,0,,,,,
0,-2.197050877,-4.862172413,-5.882581218,-3.285252804,-1.661933656,-1.285151854,2.558429614,0,,,,,
0,-1.183648969,-4.637131799,-1.355490788,-5.422430808,-0.2330014832,-5.981343591,5.95888255,0,,,,,
1,-3.63015329,-1.290090577,-1.297881091,-5.12027509,-2.829668075,-4.977967356,2.764879072,0,,,,,
0,-2.998227329,-4.873393245,-0.3717883377,-5.017926622,-5.497104641,-3.788187132,1.66243447,0,,,,,
0,-1.110598792,-3.674461546,-3.881471929,-1.879151291,-5.912080238,-5.600642504,1.944383087,0,,,,,
0,-2.56003416,-3.947390332,-1.651778681,-1.282129499,-5.913306114,-5.301622295,-2.774194699,0,,,,,
1,-3.284360144,-0.9142020093,-0.2645800882,-5.854610517,-0.8385666034,-0.4897436871,-1.331220651,0,,,,,
0,-2.362475811,-3.775746792,-1.831067708,-1.80055905,-1.581849062,-3.051279119,0.3501803351,0,,,,,
1,-5.888320492,-0.05911340844,-1.337470121,-4.884435484,-2.116467591,-5.854241514,-2.875578642,0,,,,,
0,-0.5237885736,-5.144327879,-1.229291344,-5.966423972,-1.978647114,-1.27180413,3.825621835,0,,,,,
0,-3.529648646,-4.026280638,-1.596882489,-1.648291977,-3.247743413,-1.943179325,5.454025942,0,,,,,
1,-1.409941218,-5.658902908,-0.4834098251,-1.133709594,-0.5829196549,-1.444857115,1.467153811,0,,,,,
0,-5.875528984,-4.115050552,-4.147758414,-5.025469186,-2.119685975,-5.875534687,-1.006961729,0,,,,,
1,-3.701067775,-0.9340502896,-4.13723559,-0.9308128183,-3.180666877,-2.731515805,-4.505108712,0,,,,,
1,-4.263675478,-5.479804713,-4.773423891,-5.600437198,-3.040734546,-4.577100586,-4.058155687,0,,,,,
1,-2.429799589,-5.090650078,-4.782680911,-1.302705366,-0.7392889388,-5.395798805,-3.977376428,0,,,,,
1,-4.164352872,-3.661326625,-0.455467195,-5.263145675,-0.9886835091,-1.853169939,-6.870662951,0,,,,,
0,-2.433575955,-5.959500493,-2.543778891,-0.7929812131,-3.256287022,-5.147889106,-2.447990404,0,,,,,
0,-0.4615322753,-3.060651941,-1.312541526,-2.668392151,-2.688165202,-4.85115587,-6.19809058,0,,,,,
1,-3.631034452,-1.658823545,-4.427639508,-5.070829385,-2.786487015,-0.1742337494,-0.1951835773,0,,,,,
0,-1.153040614,-0.6083813659,-3.099025755,-0.9769315581,-4.124092511,-3.196639191,-2.647908358,0,,,,,
1,-4.495580626,-5.474379657,-4.444371996,-0.6712459381,-2.56141899,-3.431853327,-0.7401143022,0,,,,,
1,-5.262880858,-1.501568997,-3.054702359,-0.618386757,-5.321643715,-1.26186161,5.213558357,0,,,,,
1,-0.4461846843,-3.76110015,-4.181165408,-1.264701056,-2.503426899,-1.577505562,6.635016254,0,,,,,
1,-1.198581209,-0.01552415701,-4.77470919,-5.407578441,-3.804761192,-0.6715707024,-0.9812288942,0,,,,,
0,-1.356063357,-4.14631142,-3.790462265,-1.538343827,-2.278653399,-2.08373475,-6.149338708,0,,,,,
0,-0.9597902823,-0.4398001411,-0.731359672,-1.096271366,-2.849469404,-5.856093954,3.860411177,0,,,,,
1,-1.407217866,-3.524337761,-2.953067704,-4.888762712,-3.553370458,-2.073946378,3.160013974,0,,,,,
0,-2.843226565,-0.9338906376,-0.9919263432,-3.688230897,-3.825552589,-2.261314439,-5.96986553,0,,,,,
0,-5.691599091,-5.206348558,-1.799475787,-1.993727232,-5.139145717,-1.266448515,-4.099854015,0,,,,,
0,-3.982372965,-3.44589374,-0.1870713224,-2.558124044,-1.327286033,-1.775141686,4.933879667,0,,,,,
1,-5.405041202,-4.074369795,-0.2652956258,-5.690379728,-0.5542379042,-4.132627426,4.326647483,0,,,,,
1,-2.606413685,-0.1058076613,-4.975759388,-2.29241374,-0.9575019179,-1.667412958,-2.398379805,0,,,,,
0,-1.185912311,-1.104312371,-5.903858968,-0.52148287,-3.652404676,-3.780094864,-2.801352887,0,,,,,
1,-1.852255301,-3.32792769,-1.313715203,-4.040794854,-5.377876077,-3.85678239,4.014397699,0,,,,,
0,-5.557806577,-3.315344411,-3.573586536,-4.751800932,-1.850233817,-1.786551729,-2.015099838,0,,,,,
1,-1.591049357,-0.09475066,-2.882803752,-5.819698844,-4.985022803,-4.522929765,-1.350151337,0,,,,,
1,-0.9514877752,-1.345911776,-4.132968579,-3.369012914,-5.740236436,-3.601345766,2.911338866,0,,,,,
1,-2.98842035,-0.2481757361,-0.1791986314,-1.279305822,-5.096919541,-5.573753354,-4.419932662,0,,,,,
1,-4.720868798,-4.804926055,-2.168849984,-3.479017977,-4.51759068,-4.917115589,-3.443730324,0,,,,,
0,-2.907161797,-0.4748956861,-5.164449481,-5.71372285,-2.247009521,-0.9455456999,-6.882817117,0,,,,,
0,-1.547095599,-0.8781059177,-4.08663821,-1.283691735,-2.992710028,-5.114650811,3.655307366,0,,,,,
1,-1.266024285,-4.428583564,-5.328189519,-4.74142815,-5.295728098,-4.094458419,-4.539223417,0,,,,,
1,-0.4530259259,-1.287985098,-2.464918599,-5.360432934,-5.712124808,-4.967087492,5.381843539,0,,,,,
0,-2.206509879,-4.215643045,-3.86640345,-1.272669658,-1.657402047,-4.391835976,-5.280609377,0,,,,,
1,-2.942641268,-4.58375375,-1.613367227,-1.250856872,-3.544683826,-0.04000126089,-5.85810292,0,,,,,
1,-3.496416912,-5.797332459,-0.2390840442,-1.019732674,-2.127721058,-0.4957857351,-6.188299087,0,,,,,
0,-0.8794990717,-5.066753976,-0.2066870874,-1.410157997,-5.605253845,-0.3778425061,3.229758304,0,,,,,
