Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,Salida
-1.00,-0.70,-1.07,-0.65,-0.82,-0.80,-3.21,-0.58,2
-1.00,-0.72,-0.86,-0.57,-0.99,-0.73,-1.57,-0.61,2
-1.00,-0.70,-0.83,-0.74,-0.95,-0.77,-2.35,-0.50,2
-1.00,-0.79,-1.00,-0.79,-0.91,-0.77,-1.53,-0.56,2
-1.00,-0.76,-0.96,-0.59,-0.83,-0.79,-3.98,-0.48,2
-1.00,-0.63,-0.89,-0.56,-1.14,-0.67,-2.70,-0.56,2
-1.00,-0.76,-1.17,-0.77,-0.96,-0.80,-2.01,-0.50,2
-1.00,-0.73,-0.94,-0.72,-1.18,-0.79,-2.55,-0.46,2
-1.00,-0.67,-0.83,-0.74,-0.97,-0.66,-1.96,-0.47,2
-1.00,-0.62,-1.17,-0.79,-0.99,-0.61,-3.42,-0.61,2
-1.00,-0.59,-0.86,-0.63,-1.16,-0.60,-2.95,-0.48,2
-1.00,-0.76,-1.13,-0.60,-1.19,-0.57,-1.51,-0.55,2
-1.00,-0.69,-1.07,-0.77,-1.09,-0.67,-2.87,-0.49,2
-1.00,-0.68,-0.88,-0.57,-0.83,-0.64,-4.19,-0.53,2
-1.00,-0.58,-0.91,-0.74,-1.09,-0.68,-1.36,-0.54,2
-1.00,-0.62,-0.97,-0.65,-0.87,-0.68,-4.03,-0.60,2
-1.00,-0.61,-0.80,-0.59,-0.97,-0.75,-3.91,-0.54,2
-1.00,-0.65,-0.80,-0.69,-1.06,-0.73,-2.03,-0.55,2
-1.00,-0.71,-1.16,-0.75,-1.00,-0.79,-4.32,-0.47,2
-1.00,-0.73,-0.94,-0.62,-0.99,-0.79,-1.73,-0.46,2
-1.00,-0.69,-0.96,-0.60,-0.82,-0.56,-3.99,-0.52,2
-1.00,-0.60,-0.86,-0.65,-1.05,-0.78,-1.95,-0.60,2
-1.00,-0.69,-1.18,-0.65,-1.01,-0.66,-3.95,-0.62,2
-1.00,-0.77,-1.15,-0.79,-1.10,-0.56,-0.86,-0.48,2
-1.00,-0.65,-0.95,-0.76,-1.04,-0.76,-4.42,-0.50,2
-1.00,-0.75,-1.04,-0.64,-1.19,-0.61,-3.19,-0.57,2
-1.00,-0.59,-0.96,-0.56,-1.06,-0.56,-4.16,-0.60,2
-1.00,-0.64,-1.19,-0.65,-0.97,-0.72,-3.52,-0.59,2
-1.00,-0.67,-1.18,-0.56,-1.09,-0.64,-1.31,-0.47,2
-1.00,-0.79,-1.02,-0.71,-1.05,-0.76,-2.80,-0.49,2
-1.00,-0.74,-1.16,-0.73,-1.13,-0.58,-1.76,-0.57,2
-1.00,-0.62,-0.89,-0.76,-1.11,-0.71,-1.61,-0.59,2
-1.00,-0.61,-1.12,-0.58,-0.94,-0.57,-3.05,-0.61,2
-1.00,-0.62,-0.86,-0.66,-1.09,-0.57,-2.95,-0.54,2
-1.00,-0.56,-1.05,-0.67,-0.99,-0.66,-1.16,-0.60,2
-1.00,-0.73,-1.03,-0.74,-0.97,-0.66,-3.23,-0.48,2
-1.00,-0.70,-0.95,-0.72,-1.13,-0.68,-2.59,-0.54,2
-1.00,-0.58,-1.06,-0.61,-1.17,-0.63,-1.97,-0.60,2
-1.00,-0.64,-1.05,-0.74,-1.12,-0.68,-4.42,-0.61,2
-1.00,-0.73,-0.81,-0.59,-1.17,-0.62,-3.47,-0.56,2
-1.00,-0.68,-0.94,-0.65,-0.83,-0.56,-2.43,-0.55,2
-1.00,-0.78,-1.10,-0.72,-1.12,-0.66,-0.98,-0.53,2
1.00,-0.68,-0.56,-0.65,-0.64,-0.56,-2.25,0.20,3
1.00,-0.56,-0.78,-0.67,-0.76,-0.65,-1.13,0.37,3
1.00,-0.68,-0.57,-0.60,-0.69,-0.58,-3.97,0.40,3
1.00,-0.62,-0.74,-0.59,-0.58,-0.60,-3.92,0.25,3
1.00,-0.66,-0.57,-0.69,-0.64,-0.60,-0.82,0.16,3
1.00,-0.57,-0.77,-0.68,-0.66,-0.62,-4.04,-0.14,3
1.00,-0.69,-0.56,-0.56,-0.71,-0.59,-2.62,0.13,3
1.00,-0.59,-0.66,-0.68,-0.64,-0.76,-1.09,0.29,3
1.00,-0.70,-0.61,-0.67,-0.57,-0.60,-2.47,-0.21,3
1.00,-0.75,-0.56,-0.71,-0.69,-0.68,-4.22,0.41,3
1.00,-0.56,-0.61,-0.72,-0.61,-0.72,-2.20,-0.09,3
1.00,-0.76,-0.74,-0.69,-0.63,-0.76,-1.99,-0.15,3
1.00,-0.70,-0.60,-0.56,-0.64,-0.70,-3.03,-0.03,3
1.00,-0.58,-0.56,-0.65,-0.66,-0.63,-1.27,-0.36,3
1.00,-0.67,-0.58,-0.77,-0.55,-0.74,-1.77,-0.13,3
1.00,-0.72,-0.70,-0.66,-0.78,-0.73,-4.07,0.06,3
1.00,-0.74,-0.65,-0.64,-0.68,-0.70,-2.42,-0.15,3
1.00,-0.75,-0.60,-0.76,-0.78,-0.68,-2.96,-0.33,3
1.00,-0.77,-0.58,-0.55,-0.65,-0.73,-1.05,0.15,3
1.00,-0.73,-0.67,-0.66,-0.79,-0.57,-1.15,0.41,3
1.00,-0.73,-0.57,-0.63,-0.58,-0.63,-2.47,-0.02,3
1.00,-0.79,-0.70,-0.75,-0.57,-0.76,-3.73,-0.49,3
1.00,-0.68,-0.75,-0.63,-0.71,-0.56,-1.89,-0.35,3
1.00,-0.67,-0.71,-0.73,-0.63,-0.64,-4.39,0.09,3
1.00,-0.73,-0.75,-0.77,-0.62,-0.72,-1.78,-0.24,3
1.00,-0.76,-0.74,-0.65,-0.65,-0.79,-0.81,-0.36,3
1.00,-0.79,-0.67,-0.67,-0.75,-0.74,-1.00,0.47,3
1.00,-0.67,-0.70,-0.71,-0.73,-0.74,-4.34,0.26,3
1.00,-0.57,-0.55,-0.75,-0.69,-0.69,-3.70,-0.16,3
1.00,-0.75,-0.75,-0.78,-0.79,-0.74,-1.77,-0.10,3
1.00,-0.66,-0.76,-0.78,-0.68,-0.58,-2.71,-0.50,3
1.00,-0.59,-0.58,-0.74,-0.80,-0.67,-1.51,-0.09,3
1.00,-0.74,-0.63,-0.68,-0.56,-0.75,-2.64,0.04,3
1.00,-0.75,-0.68,-0.56,-0.56,-0.69,-4.32,-0.07,3
1.00,-0.76,-0.74,-0.79,-0.67,-0.69,-1.19,-0.14,3
1.00,-0.66,-0.58,-0.59,-0.58,-0.71,-4.03,-0.49,3
1.00,-0.67,-0.63,-0.75,-0.66,-0.67,-4.49,-0.02,3
1.00,-0.70,-0.62,-0.66,-0.68,-0.73,-1.33,-0.26,3
1.00,-0.75,-0.76,-0.64,-0.63,-0.73,-2.78,-0.15,3
1.00,-0.71,-0.71,-0.62,-0.75,-0.57,-2.26,0.24,3
1.00,-0.79,-0.59,-0.71,-0.72,-0.63,-3.46,0.13,3
1.00,-0.59,-0.74,-0.62,-0.61,-0.78,-2.76,-0.50,3
1.00,-0.67,-0.71,-0.79,-0.76,-0.77,-4.25,-0.18,3
1.00,-0.57,-0.75,-0.76,-0.67,-0.78,-1.25,-0.14,3
1.00,-0.62,-0.65,-0.58,-0.66,-0.68,-4.35,0.16,3
1.00,-0.72,-0.78,-0.66,-0.61,-0.58,-2.64,-0.08,3
1.00,-0.59,-0.77,-0.74,-0.61,-0.65,-3.87,0.00,3
1.00,-0.59,-0.73,-0.59,-0.56,-0.57,-0.83,0.27,3
1.00,-0.64,-0.59,-0.62,-0.78,-0.70,-0.92,-0.08,3
1.00,-0.68,-0.71,-0.75,-0.57,-0.68,-2.25,-0.49,3
1.00,-0.56,-0.58,-0.67,-0.69,-0.56,-3.22,-0.21,3
1.00,-0.70,-0.69,-0.67,-0.71,-0.69,-3.15,0.48,3
1.00,-0.74,-0.80,-0.72,-0.64,-0.59,-4.49,0.13,3
1.00,-0.70,-0.72,-0.78,-0.74,-0.75,-1.36,0.40,3
1.00,-0.74,-0.62,-0.65,-0.69,-0.64,-2.54,0.41,3
1.00,-0.60,-0.69,-0.69,-0.76,-0.60,-3.60,0.48,3
1.00,-0.58,-0.79,-0.70,-0.68,-0.70,-4.41,-0.12,3
1.00,-0.70,-0.57,-0.60,-0.71,-0.78,-1.01,0.46,3
1.00,-0.73,-0.72,-0.78,-0.78,-0.66,-2.24,-0.24,3
1.00,-0.57,-0.70,-0.76,-0.78,-0.61,-0.96,-0.34,3
1.00,-0.60,-0.69,-0.58,-0.67,-0.79,-1.93,-0.38,3
1.00,-0.71,-0.59,-0.73,-0.55,-0.68,-3.58,0.12,3
1.00,-0.69,-0.76,-0.66,-0.58,-0.60,-3.71,-0.32,3
1.00,-0.56,-0.69,-0.77,-0.61,-0.58,-2.09,0.34,3
1.00,-0.80,-0.67,-0.75,-0.63,-0.68,-0.91,0.25,3
1.00,-0.56,-0.74,-0.66,-0.60,-0.61,-2.06,0.38,3
1.00,-0.60,-0.60,-0.64,-0.61,-0.56,-3.83,0.26,3
1.00,-0.56,-0.79,-0.79,-0.73,-0.65,-3.30,0.11,3
1.00,-0.58,-0.76,-0.60,-0.80,-0.62,-1.66,0.46,3
1.00,-0.68,-0.70,-0.63,-0.77,-0.79,-0.98,-0.32,3
1.00,-0.80,-0.74,-0.71,-0.55,-0.56,-1.57,-0.12,3
1.00,-0.62,-0.58,-0.63,-0.73,-0.71,-3.74,0.14,3
1.00,-0.76,-0.58,-0.57,-0.58,-0.65,-2.68,-0.08,3
1.00,-0.59,-0.66,-0.57,-0.70,-0.60,-3.62,0.17,3
1.00,-0.68,-0.78,-0.72,-0.63,-0.67,-1.69,-0.07,3
1.00,-0.70,-0.57,-0.65,-0.78,-0.58,-2.79,0.49,3
1.00,-0.65,-0.63,-0.71,-0.73,-0.61,-3.42,-0.21,3
1.00,-0.61,-0.76,-0.63,-0.73,-0.55,-2.87,-0.49,3
1.00,-0.56,-0.79,-0.69,-0.58,-0.64,-1.20,-0.28,3
1.00,-0.60,-0.70,-0.66,-0.59,-0.61,-3.54,-0.32,3
1.00,-0.77,-0.72,-0.76,-0.71,-0.70,-2.64,-0.16,3
1.00,-0.75,-0.65,-0.55,-0.72,-0.77,-2.58,0.42,3
1.00,-0.60,-0.69,-0.73,-0.62,-0.68,-2.28,0.29,3
1.00,-0.64,-0.74,-0.73,-0.66,-0.57,-0.93,0.22,3
1.00,-0.71,-0.79,-0.61,-0.63,-0.66,-3.65,-0.26,3
1.00,-0.77,-0.72,-0.64,-0.74,-0.57,-3.11,-0.11,3
1.00,-0.59,-0.79,-0.78,-0.75,-0.77,-2.24,-0.36,3
1.00,-0.76,-0.70,-0.73,-0.70,-0.75,-4.27,-0.39,3
1.00,-0.76,-0.56,-0.77,-0.59,-0.56,-1.37,-0.07,3
1.00,-0.74,-0.66,-0.79,-0.73,-0.58,-1.24,0.25,3
1.00,-0.68,-0.77,-0.61,-0.75,-0.63,-1.43,0.37,3
1.00,-0.80,-0.58,-0.58,-0.71,-0.72,-4.23,-0.11,3
1.00,-0.76,-0.74,-0.72,-0.66,-0.70,-4.16,-0.25,3
1.00,-0.71,-0.69,-0.57,-0.68,-0.61,-2.58,0.13,3
1.00,-0.58,-0.59,-0.72,-0.57,-0.59,-1.52,-0.26,3
1.00,-0.70,-0.75,-0.64,-0.56,-0.61,-3.66,-0.31,3
1.00,-0.63,-0.58,-0.61,-0.57,-0.70,-2.58,0.11,3
1.00,-0.56,-0.77,-0.68,-0.68,-0.56,-2.60,0.00,3
1.00,-0.72,-0.70,-0.64,-0.59,-0.77,-3.94,0.46,3
1.00,-0.55,-0.56,-0.63,-0.60,-0.75,-3.79,-0.32,3
-1.00,-0.75,-0.77,-0.61,-0.72,-0.56,-3.54,-0.36,3
-1.00,-0.58,-0.63,-0.78,-0.76,-0.66,-4.06,-0.21,3
-1.00,-0.65,-0.60,-0.56,-0.58,-0.61,-4.23,0.39,3
-1.00,-0.62,-0.68,-0.68,-0.77,-0.67,-2.47,0.14,3
-1.00,-0.64,-0.61,-0.79,-0.75,-0.74,-2.51,-0.18,3
-1.00,-0.60,-0.71,-0.78,-0.68,-0.55,-1.14,-0.03,3
-1.00,-0.63,-0.68,-0.77,-0.70,-0.67,-3.06,0.04,3
-1.00,-0.75,-0.68,-0.61,-0.77,-0.55,-1.20,-0.33,3
-1.00,-0.67,-0.75,-0.75,-0.57,-0.61,-1.68,0.00,3
-1.00,-0.67,-0.69,-0.61,-0.60,-0.58,-2.20,-0.33,3
-1.00,-0.74,-0.71,-0.56,-0.71,-0.67,-2.56,-0.37,3
-1.00,-0.69,-0.72,-0.67,-0.75,-0.66,-1.66,0.07,3
-1.00,-0.62,-0.65,-0.55,-0.60,-0.65,-1.17,0.01,3
-1.00,-0.68,-0.56,-0.79,-0.65,-0.58,-4.45,0.23,3
-1.00,-0.80,-0.61,-0.73,-0.75,-0.64,-2.46,-0.45,3
-1.00,-0.78,-0.72,-0.66,-0.57,-0.67,-2.16,-0.08,3
-1.00,-0.67,-0.73,-0.74,-0.72,-0.79,-2.49,-0.36,3
-1.00,-0.60,-0.62,-0.76,-0.72,-0.64,-1.90,0.01,3
-1.00,-0.74,-0.74,-0.69,-0.71,-0.67,-2.07,-0.18,3
-1.00,-0.71,-0.67,-0.62,-0.77,-0.77,-4.09,0.38,3
-1.00,-0.69,-0.62,-0.60,-0.57,-0.75,-3.73,-0.37,3
-1.00,-0.67,-0.65,-0.71,-0.60,-0.55,-1.76,0.50,3
-1.00,-0.58,-0.65,-0.75,-0.66,-0.73,-2.93,-0.16,3
-1.00,-0.57,-0.72,-0.62,-0.65,-0.63,-1.99,-0.31,3
-1.00,-0.76,-0.69,-0.63,-0.67,-0.62,-2.80,-0.08,3
-1.00,-0.59,-0.76,-0.60,-0.64,-0.75,-0.95,0.08,3
-1.00,-0.67,-0.61,-0.61,-0.61,-0.58,-1.10,0.29,3
-1.00,-0.57,-0.79,-0.58,-0.76,-0.64,-1.64,-0.15,3
-1.00,-0.57,-0.78,-0.69,-0.58,-0.71,-1.10,0.07,3
-1.00,-0.76,-0.74,-0.74,-0.58,-0.72,-1.82,0.47,3
-1.00,-0.78,-0.57,-0.78,-0.64,-0.67,-1.45,0.22,3
-1.00,-0.76,-0.58,-0.63,-0.60,-0.63,-0.89,0.29,3
-1.00,-0.61,-0.66,-0.67,-0.60,-0.74,-2.49,0.45,3
-1.00,-0.62,-0.62,-0.61,-0.59,-0.63,-1.53,0.15,3
-1.00,-0.58,-0.56,-0.67,-0.76,-0.56,-1.44,-0.28,3
-1.00,-0.65,-0.56,-0.70,-0.64,-0.68,-2.02,0.23,3
-1.00,-0.77,-0.70,-0.68,-0.63,-0.76,-3.28,0.04,3
-1.00,-0.58,-0.64,-0.72,-0.68,-0.67,-2.51,0.07,3
-1.00,-0.56,-0.65,-0.63,-0.59,-0.60,-4.27,-0.50,3
-1.00,-0.65,-0.71,-0.67,-0.65,-0.76,-1.02,0.24,3
-1.00,-0.68,-0.68,-0.67,-0.74,-0.71,-3.36,0.40,3
-1.00,-0.72,-0.72,-0.72,-0.73,-0.62,-3.27,0.48,3
-1.00,-0.70,-0.77,-0.58,-0.59,-0.56,-2.10,-0.35,3
-1.00,-0.58,-0.73,-0.80,-0.67,-0.68,-4.15,0.47,3
-1.00,-0.74,-0.72,-0.65,-0.70,-0.76,-1.96,-0.12,3
-1.00,-0.63,-0.70,-0.67,-0.66,-0.67,-1.69,-0.41,3
-1.00,-0.60,-0.78,-0.76,-0.74,-0.59,-3.64,-0.47,3
-1.00,-0.56,-0.76,-0.66,-0.67,-0.67,-2.94,-0.09,3
-1.00,-0.71,-0.62,-0.56,-0.66,-0.76,-4.18,0.27,3
-1.00,-0.57,-0.57,-0.76,-0.78,-0.64,-3.47,-0.12,3
-1.00,-0.68,-0.69,-0.75,-0.75,-0.70,-4.25,0.29,3
-1.00,-0.75,-0.75,-0.68,-0.65,-0.63,-4.12,-0.47,3
-1.00,-0.68,-0.69,-0.67,-0.58,-0.79,-4.17,0.24,3
-1.00,-0.78,-0.73,-0.74,-0.75,-0.56,-2.28,-0.34,3
-1.00,-0.64,-0.66,-0.71,-0.79,-0.57,-3.21,0.00,3
-1.00,-0.75,-0.71,-0.66,-0.69,-0.57,-3.25,-0.32,3
-1.00,-0.68,-0.58,-0.69,-0.64,-0.69,-1.84,0.11,3
-1.00,-0.67,-0.78,-0.75,-0.65,-0.77,-3.45,-0.08,3
-1.00,-0.67,-0.61,-0.66,-0.74,-0.77,-3.22,-0.46,3
-1.00,-0.71,-0.78,-0.58,-0.69,-0.79,-1.48,0.35,3
-1.00,-0.63,-0.62,-0.73,-0.72,-0.66,-4.23,-0.33,3
-1.00,-0.79,-0.62,-0.65,-0.73,-0.78,-0.87,0.45,3
-1.00,-0.64,-0.77,-0.79,-0.64,-0.56,-2.60,-0.39,3
-1.00,-0.64,-0.68,-0.61,-0.72,-0.75,-1.98,0.39,3
-1.00,-0.72,-0.68,-0.67,-0.60,-0.76,-4.29,0.36,3
-1.00,-0.60,-0.59,-0.58,-0.64,-0.75,-4.17,-0.23,3
-1.00,-0.66,-0.75,-0.75,-0.62,-0.73,-1.41,-0.07,3
-1.00,-0.70,-0.56,-0.70,-0.74,-0.72,-1.14,-0.05,3
-1.00,-0.77,-0.55,-0.60,-0.58,-0.66,-0.80,-0.46,3
-1.00,-0.55,-0.61,-0.59,-0.66,-0.73,-3.49,-0.37,3
-1.00,-0.60,-0.65,-0.72,-0.64,-0.56,-2.43,-0.14,3
-1.00,-0.74,-0.76,-0.64,-0.64,-0.63,-1.05,-0.38,3
-1.00,-0.68,-0.63,-0.70,-0.70,-0.66,-4.16,-0.13,3
-1.00,-0.59,-0.77,-0.68,-0.64,-0.77,-2.96,-0.49,3
-1.00,-0.56,-0.66,-0.57,-0.69,-0.68,-0.95,-0.16,3
-1.00,-0.62,-0.76,-0.57,-0.64,-0.67,-0.91,-0.39,3
-1.00,-0.61,-0.68,-0.69,-0.63,-0.66,-2.06,0.32,3
-1.00,-0.66,-0.62,-0.61,-0.72,-0.59,-4.14,0.04,3
-1.00,-0.61,-0.73,-0.60,-0.67,-0.73,-1.12,0.00,3
-1.00,-0.57,-0.73,-0.68,-0.59,-0.57,-4.19,-0.05,3
-1.00,-0.68,-0.72,-0.62,-0.62,-0.80,-1.86,-0.33,3
-1.00,-0.62,-0.64,-0.63,-0.67,-0.66,-2.23,0.09,3
-1.00,-0.77,-0.74,-0.61,-0.64,-0.57,-1.09,0.16,3
-1.00,-0.68,-0.57,-0.69,-0.56,-0.68,-2.32,-0.22,3
-1.00,-0.78,-0.72,-0.61,-0.55,-0.67,-1.71,0.18,3
-1.00,-0.75,-0.75,-0.73,-0.65,-0.66,-1.25,-0.14,3
-1.00,-0.55,-0.57,-0.57,-0.80,-0.61,-2.34,-0.05,3
-1.00,-0.80,-0.77,-0.68,-0.77,-0.76,-1.65,0.38,3
-1.00,-0.77,-0.78,-0.66,-0.65,-0.57,-3.15,-0.26,3
-1.00,-0.73,-0.69,-0.72,-0.55,-0.61,-3.26,0.42,3
-1.00,-0.56,-0.71,-0.75,-0.73,-0.67,-1.58,0.47,3
-1.00,-0.56,-0.59,-0.74,-0.75,-0.72,-3.70,0.17,3
-1.00,-0.69,-0.71,-0.57,-0.70,-0.57,-4.07,0.39,3
-1.00,-0.58,-0.61,-0.66,-0.74,-0.61,-4.30,-0.01,3
-1.00,-0.65,-0.80,-0.79,-0.74,-0.77,-2.54,0.23,3
-1.00,-0.60,-0.65,-0.62,-0.63,-0.58,-3.53,-0.48,3
-1.00,-0.57,-0.57,-0.78,-0.78,-0.75,-4.06,-0.33,3
-1.00,-0.77,-0.58,-0.63,-0.76,-0.79,-1.34,0.33,3
-1.00,-0.68,-0.69,-0.67,-0.79,-0.65,-1.68,0.09,3
-1.00,-0.59,-0.55,-0.70,-0.57,-0.70,-3.54,-0.07,3
1.00,-0.74,-1.02,-0.69,-1.20,-0.58,-1.44,0.54,1
1.00,-0.65,-0.84,-0.69,-0.81,-0.63,-3.90,0.56,1
1.00,-0.76,-1.20,-0.67,-1.15,-0.61,-1.40,0.50,1
1.00,-0.58,-0.95,-0.63,-0.83,-0.62,-3.46,0.52,1
1.00,-0.75,-0.91,-0.59,-1.15,-0.60,-1.03,0.52,1
1.00,-0.66,-0.82,-0.78,-1.13,-0.67,-1.75,0.50,1
1.00,-0.75,-0.83,-0.69,-0.85,-0.71,-1.97,0.58,1
1.00,-0.72,-0.89,-0.56,-1.18,-0.79,-0.95,0.52,1
1.00,-0.78,-1.01,-0.61,-1.11,-0.77,-2.15,0.58,1
1.00,-0.80,-1.08,-0.56,-0.82,-0.63,-3.88,0.59,1
1.00,-0.72,-0.89,-0.70,-1.15,-0.60,-2.90,0.52,1
1.00,-0.78,-0.87,-0.63,-1.11,-0.58,-1.17,0.50,1
1.00,-0.57,-0.83,-0.65,-1.08,-0.76,-3.91,0.50,1
1.00,-0.68,-1.18,-0.64,-0.86,-0.77,-4.32,0.58,1
1.00,-0.60,-1.02,-0.78,-0.84,-0.65,-3.86,0.55,1
1.00,-0.67,-0.82,-0.76,-0.83,-0.69,-1.08,0.58,1
1.00,-0.79,-0.93,-0.64,-0.86,-0.79,-3.39,0.48,1
1.00,-0.66,-1.05,-0.70,-0.81,-0.80,-1.67,0.48,1
1.00,-0.58,-0.95,-0.78,-1.07,-0.66,-3.57,0.57,1
1.00,-0.65,-0.89,-0.69,-0.97,-0.68,-4.45,0.55,1
1.00,-0.58,-0.83,-0.77,-1.04,-0.71,-2.87,0.61,1
1.00,-0.62,-1.11,-0.78,-0.87,-0.72,-3.81,0.54,1
1.00,-0.73,-1.10,-0.67,-0.88,-0.56,-1.11,0.61,1
1.00,-0.78,-1.04,-0.56,-1.11,-0.55,-2.81,0.48,1
1.00,-0.78,-1.06,-0.67,-0.83,-0.76,-1.58,0.52,1
1.00,-0.68,-0.88,-0.79,-1.06,-0.79,-2.49,0.60,1
1.00,-0.73,-1.16,-0.66,-1.03,-0.73,-4.05,0.52,1
1.00,-0.78,-1.14,-0.73,-0.83,-0.61,-4.17,0.59,1
1.00,-0.77,-1.14,-0.55,-1.16,-0.69,-1.86,0.60,1
1.00,-0.60,-0.99,-0.70,-1.10,-0.70,-3.88,0.60,1
1.00,-0.71,-1.03,-0.59,-0.89,-0.67,-0.84,0.49,1
1.00,-0.75,-1.01,-0.75,-0.92,-0.62,-0.81,0.51,1
1.00,-0.61,-1.17,-0.79,-1.14,-0.57,-2.91,0.62,1
1.00,-0.69,-1.02,-0.74,-1.15,-0.60,-3.73,0.58,1
1.00,-0.64,-0.94,-0.69,-0.93,-0.61,-1.60,0.49,1
1.00,-0.62,-0.83,-0.65,-1.16,-0.57,-3.65,0.53,1
1.00,-0.57,-1.15,-0.56,-0.81,-0.68,-1.18,0.55,1
1.00,-0.59,-0.84,-0.60,-0.85,-0.66,-1.07,0.52,1
1.00,-0.56,-0.99,-0.61,-0.82,-0.69,-3.60,0.57,1
1.00,-0.61,-1.16,-0.71,-0.93,-0.66,-3.19,0.46,1
1.00,-0.56,-0.97,-0.56,-0.95,-0.56,-2.90,0.52,1
1.00,-0.67,-0.84,-0.75,-0.94,-0.79,-3.50,0.58,1
1.00,-0.59,-1.04,-0.63,-0.91,-0.66,-1.72,0.59,1
1.00,-0.67,-0.86,-0.68,-0.91,-0.60,-1.73,0.53,1
1.00,-0.78,-0.82,-0.55,-1.16,-0.63,-2.99,0.53,1
1.00,-0.60,-1.04,-0.69,-1.19,-0.56,-1.53,0.46,1
1.00,-0.76,-1.13,-0.79,-0.82,-0.58,-3.94,0.54,1
1.00,-0.64,-0.84,-0.56,-0.85,-0.58,-2.62,0.62,1
1.00,-0.72,-1.10,-0.75,-0.81,-0.76,-2.81,0.53,1
1.00,-0.76,-1.02,-0.78,-0.89,-0.68,-1.15,0.62,1
1.00,-0.63,-1.03,-0.66,-1.08,-0.55,-4.49,0.51,1
1.00,-0.77,-0.96,-0.68,-1.04,-0.72,-1.60,0.61,1
1.00,-0.58,-1.09,-0.76,-1.07,-0.61,-1.83,0.62,1
1.00,-0.61,-1.17,-0.80,-0.98,-0.56,-2.73,0.49,1
1.00,-0.64,-1.18,-0.63,-0.94,-0.76,-2.17,0.60,1
1.00,-0.76,-1.15,-0.61,-1.20,-0.77,-3.79,0.51,1
1.00,-0.60,-0.81,-0.57,-0.95,-0.65,-4.31,0.47,1
1.00,-0.58,-1.10,-0.78,-0.86,-0.74,-1.28,0.46,1
1.00,-0.56,-1.12,-0.60,-0.87,-0.69,-2.02,0.46,1
1.00,-0.79,-1.04,-0.70,-1.16,-0.61,-2.14,0.62,1
1.00,-0.73,-1.09,-0.77,-1.17,-0.68,-2.64,0.46,1
1.00,-0.59,-1.19,-0.64,-0.99,-0.70,-0.97,0.57,1
1.00,-0.64,-1.06,-0.79,-1.00,-0.68,-1.86,0.48,1
1.00,-0.64,-1.18,-0.74,-1.15,-0.62,-2.57,0.54,1
1.00,-0.67,-0.99,-0.62,-1.10,-0.75,-3.89,0.54,1
1.00,-0.77,-1.18,-0.69,-1.05,-0.69,-1.96,0.57,1
1.00,-0.58,-1.04,-0.68,-1.02,-0.72,-3.70,0.47,1
1.00,-0.65,-1.12,-0.75,-0.98,-0.70,-1.24,0.61,1
1.00,-0.61,-0.99,-0.67,-0.83,-0.67,-4.15,0.49,1
1.00,-0.72,-0.95,-0.80,-1.09,-0.76,-3.45,0.60,1
1.00,-0.76,-1.08,-0.64,-1.14,-0.61,-3.92,0.52,1
1.00,-0.61,-1.17,-0.70,-0.92,-0.59,-3.15,0.60,1
1.00,-0.64,-0.87,-0.67,-1.14,-0.77,-4.06,0.49,1
1.00,-0.70,-0.86,-0.64,-1.12,-0.62,-2.61,0.56,1
1.00,-0.57,-0.82,-0.75,-1.05,-0.62,-1.64,0.48,1
1.00,-0.58,-1.04,-0.76,-1.16,-0.63,-2.89,0.59,1
1.00,-0.67,-0.96,-0.58,-0.96,-0.56,-3.14,0.48,1
1.00,-0.73,-0.90,-0.56,-0.85,-0.61,-3.67,0.61,1
1.00,-0.60,-0.84,-0.65,-0.87,-0.64,-3.50,0.61,1
1.00,-0.75,-0.85,-0.62,-1.19,-0.58,-3.52,0.49,1
1.00,-0.65,-0.87,-0.73,-0.96,-0.68,-2.11,0.51,1
1.00,-0.64,-0.81,-0.58,-1.00,-0.79,-3.23,0.51,1
1.00,-0.76,-0.81,-0.58,-1.09,-0.79,-2.12,0.46,1
1.00,-0.66,-1.20,-0.61,-1.08,-0.56,-4.03,0.55,1
1.00,-0.69,-0.84,-0.60,-1.16,-0.75,-3.78,0.57,1
1.00,-0.59,-1.07,-0.68,-1.02,-0.66,-4.45,0.50,1
1.00,-0.76,-1.02,-0.72,-0.84,-0.74,-2.26,0.59,1
1.00,-0.63,-1.11,-0.69,-1.11,-0.57,-4.34,0.46,1
1.00,-0.70,-0.92,-0.72,-0.91,-0.67,-1.02,0.47,1
1.00,-0.61,-0.84,-0.77,-0.92,-0.60,-2.56,0.49,1
1.00,-0.55,-1.05,-0.58,-0.86,-0.67,-4.04,0.55,1
1.00,-0.60,-1.05,-0.57,-1.17,-0.77,-2.89,0.47,1
1.00,-0.71,-0.83,-0.74,-0.88,-0.67,-4.14,0.45,1
1.00,-0.63,-0.83,-0.60,-0.85,-0.61,-1.24,0.48,1
1.00,-0.79,-0.95,-0.66,-0.82,-0.61,-3.36,0.62,1
1.00,-0.66,-1.09,-0.77,-1.14,-0.73,-2.79,0.54,1
1.00,-0.60,-0.85,-0.67,-0.96,-0.69,-1.41,0.45,1
1.00,-0.78,-1.03,-0.62,-0.98,-0.63,-1.92,0.51,1
1.00,-0.79,-0.87,-0.78,-1.00,-0.65,-3.95,0.53,1
